-4.6348
-4.5962
-4.5575
-4.519
-4.4807
-4.4424
-4.4044
-4.3665
-4.3288
-4.2913
-4.2539
-4.2166
-4.1794
-4.1422
-4.1051
-4.068
-4.0309
-3.9937
-3.9566
-3.9232
-3.8898
-3.8563
-3.8229
-3.7675
-3.7459
-3.7244
-3.6794
-3.6344
-3.6101
-3.5456
-3.5201
-3.4781
-3.4362
-3.4106
-3.3902
-3.3511
-3.3093
-3.2744
-3.2351
-3.1989
-3.1589
-3.1259
-3.1004
-3.06
-3.0135
-2.9694
-2.934
-2.9084
-2.8841
-2.8529
-2.8
-2.7618
-2.7217
-2.681
-2.6505
-2.6123
-2.5762
-2.54
-2.5096
-2.4787
-2.4312
-2.3976
-2.3595
-2.3214
-2.287
-2.2508
-2.2174
-2.1791
-2.1343
-2.096
-2.0631
-2.0321
-1.9963
-1.9623
-1.9216
-1.8861
-1.8476
-1.8109
-1.7755
-1.7418
-1.7046
-1.6681
-1.6297
-1.5914
-1.5553
-1.5203
-1.4828
-1.4486
-1.4129
-1.378
-1.3434
-1.3056
-1.2687
-1.2318
-1.1935
-1.1567
-1.1198
-1.0831
-1.0474
-1.0118
-0.97556
-0.93827
-0.9009
-0.86365
-0.82641
-0.78933
-0.75191
-0.71599
-0.68083
-0.64437
-0.60749
-0.56794
-0.53017
-0.49519
-0.46044
-0.42599
-0.3908
-0.35699
-0.32346
-0.28857
-0.25215
-0.21529
-0.17869
-0.14487
-0.10939
-0.072943
-0.035876
0.0033575
0.042548
0.077783
0.11279
0.14811
0.18418
0.22084
0.25774
0.29543
0.33242
0.36859
0.40562
0.44208
0.47835
0.51305
0.54858
0.58365
0.61912
0.65514
0.69009
0.72514
0.76164
0.79858
0.8343
0.86847
0.90224
0.9382
0.97606
1.0133
1.0488
1.0849
1.1227
1.1593
1.1961
1.2352
1.2707
1.3058
1.3404
1.3772
1.4135
1.45
1.4866
1.5216
1.558
1.5948
1.6312
1.6683
1.703
1.737
1.7732
1.8152
1.8565
1.8955
1.9321
1.9657
2.0026
2.0395
2.076
2.1107
2.1509
2.1882
2.2223
2.2561
2.2919
2.3335
2.3704
2.4011
2.4428
2.4757
2.5142
2.5516
2.5819
2.617
2.6587
2.6922
2.7378
2.7701
2.8061
2.8399
2.8748
2.915
2.95
2.9803
3.0191
3.0588
3.0953
3.1358
3.1744
3.2071
3.2333
3.2684
3.3084
3.3623
3.3865
3.4189
3.4577
3.4978
3.537
3.5807
3.6154
3.6334
3.6737
3.7139
3.7457
3.7774
3.811
3.869
3.8986
3.9282
3.9643
4.0004
4.0365
4.0726
4.1141
4.1556
4.1971
4.23
4.263
4.3008
4.3385
4.3763
4.4141
4.4519
4.4893
4.5267
4.5641
4.6016
4.6391
4.6765
